num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
1,80GB,582,,,,,,0,0,64,700,FP8,Chat
1,80GB,,5091,5091,,3920,,0,0,64,700,FP8 (70B),Chat
1,80GB,902,,,,,,0,0,64,700,FP16 (Base),Chat
1,80GB,,7890,7890,,6076,,0,0,64,700,FP16 (Base) (70B),Chat
1,80GB,524,,,,,,0,0,64,700,AWQ 4-bit,Chat
1,80GB,,4581,4581,,3528,,0,0,64,700,AWQ 4-bit (70B),Chat
1,80GB,611,,,,,,0,0,64,700,INT8,Chat
1,80GB,,5345,5345,,4116,,0,0,64,700,INT8 (70B),Chat
1,80GB,4773,,,,,,0,0,64,700,FP8,Novel
1,80GB,,41742,41742,,32142,,0,0,64,700,FP8 (70B),Novel
1,80GB,7397,,,,,,0,0,64,700,FP16 (Base),Novel
1,80GB,,64701,64701,,49820,,0,0,64,700,FP16 (Base) (70B),Novel
1,80GB,4295,,,,,,0,0,64,700,AWQ 4-bit,Novel
1,80GB,,37568,37568,,28927,,0,0,64,700,AWQ 4-bit (70B),Novel
1,80GB,5011,,,,,,0,0,64,700,INT8,Novel
1,80GB,,43830,43830,,33749,,0,0,64,700,INT8 (70B),Novel
1,80GB,704,,,,,,0,0,64,700,FP8,Summarization
1,80GB,,6160,6160,,4743,,0,0,64,700,FP8 (70B),Summarization
1,80GB,1092,,,,,,0,0,64,700,FP16 (Base),Summarization
1,80GB,,9547,9547,,7351,,0,0,64,700,FP16 (Base) (70B),Summarization
1,80GB,634,,,,,,0,0,64,700,AWQ 4-bit,Summarization
1,80GB,,5544,5544,,4269,,0,0,64,700,AWQ 4-bit (70B),Summarization
1,80GB,739,,,,,,0,0,64,700,INT8,Summarization
1,80GB,,6468,6468,,4980,,0,0,64,700,INT8 (70B),Summarization
1,80GB,1009,,,,,,0,0,256,700,FP8,Chat
1,80GB,,8824,8824,,6794,,0,0,256,700,FP8 (70B),Chat
1,80GB,1564,,,,,,0,0,256,700,FP16 (Base),Chat
1,80GB,,13677,13677,,10531,,0,0,256,700,FP16 (Base) (70B),Chat
1,80GB,908,,,,,,0,0,256,700,AWQ 4-bit,Chat
1,80GB,,7941,7941,,6115,,0,0,256,700,AWQ 4-bit (70B),Chat
1,80GB,1059,,,,,,0,0,256,700,INT8,Chat
1,80GB,,9265,9265,,7134,,0,0,256,700,INT8 (70B),Chat
1,80GB,8272,,,,,,0,0,256,700,FP8,Novel
1,80GB,,72353,72353,,55712,,0,0,256,700,FP8 (70B),Novel
1,80GB,12822,,,,,,0,0,256,700,FP16 (Base),Novel
1,80GB,,112148,112148,,86354,,0,0,256,700,FP16 (Base) (70B),Novel
1,80GB,7445,,,,,,0,0,256,700,AWQ 4-bit,Novel
1,80GB,,65118,65118,,50141,,0,0,256,700,AWQ 4-bit (70B),Novel
1,80GB,8686,,,,,,0,0,256,700,INT8,Novel
1,80GB,,75971,75971,,58498,,0,0,256,700,INT8 (70B),Novel
1,80GB,1221,,,,,,0,0,256,700,FP8,Summarization
1,80GB,,10677,10677,,8221,,0,0,256,700,FP8 (70B),Summarization
1,80GB,1892,,,,,,0,0,256,700,FP16 (Base),Summarization
1,80GB,,16549,16549,,12742,,0,0,256,700,FP16 (Base) (70B),Summarization
1,80GB,1099,,,,,,0,0,256,700,AWQ 4-bit,Summarization
1,80GB,,9609,9609,,7399,,0,0,256,700,AWQ 4-bit (70B),Summarization
1,80GB,1282,,,,,,0,0,256,700,INT8,Summarization
1,80GB,,11210,11210,,8632,,0,0,256,700,INT8 (70B),Summarization
2,80GB,285,,,,,,0,0,1,1400,FP8,Chat
2,80GB,,2489,2489,,1916,,0,0,1,1400,FP8 (70B),Chat
2,80GB,441,,,,,,0,0,1,1400,FP16 (Base),Chat
2,80GB,,3857,3857,,2970,,0,0,1,1400,FP16 (Base) (70B),Chat
2,80GB,256,,,,,,0,0,1,1400,AWQ 4-bit,Chat
2,80GB,,2240,2240,,1725,,0,0,1,1400,AWQ 4-bit (70B),Chat
2,80GB,299,,,,,,0,0,1,1400,INT8,Chat
2,80GB,,2613,2613,,2012,,0,0,1,1400,INT8 (70B),Chat
2,80GB,2333,,,,,,0,0,1,1400,FP8,Novel
2,80GB,,20407,20407,,15714,,0,0,1,1400,FP8 (70B),Novel
2,80GB,3617,,,,,,0,0,1,1400,FP16 (Base),Novel
2,80GB,,31631,31631,,24356,,0,0,1,1400,FP16 (Base) (70B),Novel
2,80GB,2100,,,,,,0,0,1,1400,AWQ 4-bit,Novel
2,80GB,,18367,18367,,14142,,0,0,1,1400,AWQ 4-bit (70B),Novel
2,80GB,2450,,,,,,0,0,1,1400,INT8,Novel
2,80GB,,21428,21428,,16499,,0,0,1,1400,INT8 (70B),Novel
2,80GB,344,,,,,,0,0,1,1400,FP8,Summarization
2,80GB,,3011,3011,,2319,,0,0,1,1400,FP8 (70B),Summarization
2,80GB,534,,,,,,0,0,1,1400,FP16 (Base),Summarization
2,80GB,,4668,4668,,3594,,0,0,1,1400,FP16 (Base) (70B),Summarization
2,80GB,310,,,,,,0,0,1,1400,AWQ 4-bit,Summarization
2,80GB,,2710,2710,,2087,,0,0,1,1400,AWQ 4-bit (70B),Summarization
2,80GB,362,,,,,,0,0,1,1400,INT8,Summarization
2,80GB,,3162,3162,,2435,,0,0,1,1400,INT8 (70B),Summarization
2,80GB,306,,,,,,0,0,16,1400,FP8,Chat
2,80GB,,2675,2675,,2060,,0,0,16,1400,FP8 (70B),Chat
2,80GB,474,,,,,,0,0,16,1400,FP16 (Base),Chat
2,80GB,,4147,4147,,3193,,0,0,16,1400,FP16 (Base) (70B),Chat
2,80GB,275,,,,,,0,0,16,1400,AWQ 4-bit,Chat
2,80GB,,2408,2408,,1854,,0,0,16,1400,AWQ 4-bit (70B),Chat
2,80GB,321,,,,,,0,0,16,1400,INT8,Chat
2,80GB,,2809,2809,,2163,,0,0,16,1400,INT8 (70B),Chat
2,80GB,2508,,,,,,0,0,16,1400,FP8,Novel
2,80GB,,21938,21938,,16892,,0,0,16,1400,FP8 (70B),Novel
2,80GB,3888,,,,,,0,0,16,1400,FP16 (Base),Novel
2,80GB,,34004,34004,,26183,,0,0,16,1400,FP16 (Base) (70B),Novel
2,80GB,2257,,,,,,0,0,16,1400,AWQ 4-bit,Novel
2,80GB,,19744,19744,,15203,,0,0,16,1400,AWQ 4-bit (70B),Novel
2,80GB,2634,,,,,,0,0,16,1400,INT8,Novel
2,80GB,,23035,23035,,17737,,0,0,16,1400,INT8 (70B),Novel
2,80GB,370,,,,,,0,0,16,1400,FP8,Summarization
2,80GB,,3237,3237,,2493,,0,0,16,1400,FP8 (70B),Summarization
2,80GB,574,,,,,,0,0,16,1400,FP16 (Base),Summarization
2,80GB,,5018,5018,,3864,,0,0,16,1400,FP16 (Base) (70B),Summarization
2,80GB,333,,,,,,0,0,16,1400,AWQ 4-bit,Summarization
2,80GB,,2913,2913,,2243,,0,0,16,1400,AWQ 4-bit (70B),Summarization
2,80GB,389,,,,,,0,0,16,1400,INT8,Summarization
2,80GB,,3399,3399,,2617,,0,0,16,1400,INT8 (70B),Summarization
2,80GB,320,,,,,,0,0,64,1400,FP8,Chat
2,80GB,,2800,2800,,2156,,0,0,64,1400,FP8 (70B),Chat
2,80GB,496,,,,,,0,0,64,1400,FP16 (Base),Chat
2,80GB,,4340,4340,,3342,,0,0,64,1400,FP16 (Base) (70B),Chat
2,80GB,288,,,,,,0,0,64,1400,AWQ 4-bit,Chat
2,80GB,,2520,2520,,1940,,0,0,64,1400,AWQ 4-bit (70B),Chat
2,80GB,336,,,,,,0,0,64,1400,INT8,Chat
2,80GB,,2940,2940,,2264,,0,0,64,1400,INT8 (70B),Chat
2,80GB,2625,,,,,,0,0,64,1400,FP8,Novel
2,80GB,,22958,22958,,17678,,0,0,64,1400,FP8 (70B),Novel
2,80GB,4069,,,,,,0,0,64,1400,FP16 (Base),Novel
2,80GB,,35585,35585,,27401,,0,0,64,1400,FP16 (Base) (70B),Novel
2,80GB,2362,,,,,,0,0,64,1400,AWQ 4-bit,Novel
2,80GB,,20662,20662,,15910,,0,0,64,1400,AWQ 4-bit (70B),Novel
2,80GB,2756,,,,,,0,0,64,1400,INT8,Novel
2,80GB,,24106,24106,,18562,,0,0,64,1400,INT8 (70B),Novel
2,80GB,387,,,,,,0,0,64,1400,FP8,Summarization
2,80GB,,3388,3388,,2609,,0,0,64,1400,FP8 (70B),Summarization
2,80GB,600,,,,,,0,0,64,1400,FP16 (Base),Summarization
2,80GB,,5251,5251,,4043,,0,0,64,1400,FP16 (Base) (70B),Summarization
2,80GB,349,,,,,,0,0,64,1400,AWQ 4-bit,Summarization
2,80GB,,3049,3049,,2348,,0,0,64,1400,AWQ 4-bit (70B),Summarization
2,80GB,407,,,,,,0,0,64,1400,INT8,Summarization
2,80GB,,3557,3557,,2739,,0,0,64,1400,INT8 (70B),Summarization
2,80GB,555,,,,,,0,0,256,1400,FP8,Chat
2,80GB,,4853,4853,,3737,,0,0,256,1400,FP8 (70B),Chat
2,80GB,860,,,,,,0,0,256,1400,FP16 (Base),Chat
2,80GB,,7522,7522,,5792,,0,0,256,1400,FP16 (Base) (70B),Chat
2,80GB,499,,,,,,0,0,256,1400,AWQ 4-bit,Chat
2,80GB,,4368,4368,,3363,,0,0,256,1400,AWQ 4-bit (70B),Chat
2,80GB,583,,,,,,0,0,256,1400,INT8,Chat
2,80GB,,5096,5096,,3924,,0,0,256,1400,INT8 (70B),Chat
2,80GB,4550,,,,,,0,0,256,1400,FP8,Novel
2,80GB,,39794,39794,,30642,,0,0,256,1400,FP8 (70B),Novel
2,80GB,7052,,,,,,0,0,256,1400,FP16 (Base),Novel
2,80GB,,61681,61681,,47495,,0,0,256,1400,FP16 (Base) (70B),Novel
2,80GB,4095,,,,,,0,0,256,1400,AWQ 4-bit,Novel
2,80GB,,35815,35815,,27578,,0,0,256,1400,AWQ 4-bit (70B),Novel
2,80GB,4777,,,,,,0,0,256,1400,INT8,Novel
2,80GB,,41784,41784,,32174,,0,0,256,1400,INT8 (70B),Novel
2,80GB,671,,,,,,0,0,256,1400,FP8,Summarization
2,80GB,,5872,5872,,4522,,0,0,256,1400,FP8 (70B),Summarization
2,80GB,1041,,,,,,0,0,256,1400,FP16 (Base),Summarization
2,80GB,,9102,9102,,7008,,0,0,256,1400,FP16 (Base) (70B),Summarization
2,80GB,604,,,,,,0,0,256,1400,AWQ 4-bit,Summarization
2,80GB,,5285,5285,,4069,,0,0,256,1400,AWQ 4-bit (70B),Summarization
2,80GB,705,,,,,,0,0,256,1400,INT8,Summarization
2,80GB,,6166,6166,,4748,,0,0,256,1400,INT8 (70B),Summarization
4,80GB,136,,,,,,0,0,1,2800,FP8,Chat
4,80GB,,1188,1188,,915,,0,0,1,2800,FP8 (70B),Chat
4,80GB,210,,,,,,0,0,1,2800,FP16 (Base),Chat
4,80GB,,1841,1841,,1418,,0,0,1,2800,FP16 (Base) (70B),Chat
4,80GB,122,,,,,,0,0,1,2800,AWQ 4-bit,Chat
4,80GB,,1069,1069,,823,,0,0,1,2800,AWQ 4-bit (70B),Chat
4,80GB,143,,,,,,0,0,1,2800,INT8,Chat
4,80GB,,1247,1247,,960,,0,0,1,2800,INT8 (70B),Chat
4,80GB,1114,,,,,,0,0,1,2800,FP8,Novel
4,80GB,,9740,9740,,7500,,0,0,1,2800,FP8 (70B),Novel
4,80GB,1726,,,,,,0,0,1,2800,FP16 (Base),Novel
4,80GB,,15097,15097,,11625,,0,0,1,2800,FP16 (Base) (70B),Novel
4,80GB,1002,,,,,,0,0,1,2800,AWQ 4-bit,Novel
4,80GB,,8766,8766,,6750,,0,0,1,2800,AWQ 4-bit (70B),Novel
4,80GB,1169,,,,,,0,0,1,2800,INT8,Novel
4,80GB,,10227,10227,,7875,,0,0,1,2800,INT8 (70B),Novel
4,80GB,164,,,,,,0,0,1,2800,FP8,Summarization
4,80GB,,1437,1437,,1107,,0,0,1,2800,FP8 (70B),Summarization
4,80GB,255,,,,,,0,0,1,2800,FP16 (Base),Summarization
4,80GB,,2228,2228,,1715,,0,0,1,2800,FP16 (Base) (70B),Summarization
4,80GB,148,,,,,,0,0,1,2800,AWQ 4-bit,Summarization
4,80GB,,1294,1294,,996,,0,0,1,2800,AWQ 4-bit (70B),Summarization
4,80GB,173,,,,,,0,0,1,2800,INT8,Summarization
4,80GB,,1509,1509,,1162,,0,0,1,2800,INT8 (70B),Summarization
4,80GB,146,,,,,,0,0,16,2800,FP8,Chat
4,80GB,,1277,1277,,983,,0,0,16,2800,FP8 (70B),Chat
4,80GB,226,,,,,,0,0,16,2800,FP16 (Base),Chat
4,80GB,,1979,1979,,1524,,0,0,16,2800,FP16 (Base) (70B),Chat
4,80GB,131,,,,,,0,0,16,2800,AWQ 4-bit,Chat
4,80GB,,1149,1149,,885,,0,0,16,2800,AWQ 4-bit (70B),Chat
4,80GB,153,,,,,,0,0,16,2800,INT8,Chat
4,80GB,,1341,1341,,1032,,0,0,16,2800,INT8 (70B),Chat
4,80GB,1197,,,,,,0,0,16,2800,FP8,Novel
4,80GB,,10470,10470,,8062,,0,0,16,2800,FP8 (70B),Novel
4,80GB,1856,,,,,,0,0,16,2800,FP16 (Base),Novel
4,80GB,,16229,16229,,12496,,0,0,16,2800,FP16 (Base) (70B),Novel
4,80GB,1077,,,,,,0,0,16,2800,AWQ 4-bit,Novel
4,80GB,,9423,9423,,7256,,0,0,16,2800,AWQ 4-bit (70B),Novel
4,80GB,1257,,,,,,0,0,16,2800,INT8,Novel
4,80GB,,10994,10994,,8465,,0,0,16,2800,INT8 (70B),Novel
4,80GB,177,,,,,,0,0,16,2800,FP8,Summarization
4,80GB,,1545,1545,,1190,,0,0,16,2800,FP8 (70B),Summarization
4,80GB,274,,,,,,0,0,16,2800,FP16 (Base),Summarization
4,80GB,,2395,2395,,1844,,0,0,16,2800,FP16 (Base) (70B),Summarization
4,80GB,159,,,,,,0,0,16,2800,AWQ 4-bit,Summarization
4,80GB,,1391,1391,,1071,,0,0,16,2800,AWQ 4-bit (70B),Summarization
4,80GB,185,,,,,,0,0,16,2800,INT8,Summarization
4,80GB,,1622,1622,,1249,,0,0,16,2800,INT8 (70B),Summarization
4,80GB,153,,,,,,0,0,64,2800,FP8,Chat
4,80GB,,1336,1336,,1029,,0,0,64,2800,FP8 (70B),Chat
4,80GB,237,,,,,,0,0,64,2800,FP16 (Base),Chat
4,80GB,,2071,2071,,1595,,0,0,64,2800,FP16 (Base) (70B),Chat
4,80GB,138,,,,,,0,0,64,2800,AWQ 4-bit,Chat
4,80GB,,1203,1203,,926,,0,0,64,2800,AWQ 4-bit (70B),Chat
4,80GB,160,,,,,,0,0,64,2800,INT8,Chat
4,80GB,,1403,1403,,1080,,0,0,64,2800,INT8 (70B),Chat
4,80GB,1253,,,,,,0,0,64,2800,FP8,Novel
4,80GB,,10957,10957,,8437,,0,0,64,2800,FP8 (70B),Novel
4,80GB,1942,,,,,,0,0,64,2800,FP16 (Base),Novel
4,80GB,,16984,16984,,13078,,0,0,64,2800,FP16 (Base) (70B),Novel
4,80GB,1128,,,,,,0,0,64,2800,AWQ 4-bit,Novel
4,80GB,,9862,9862,,7593,,0,0,64,2800,AWQ 4-bit (70B),Novel
4,80GB,1315,,,,,,0,0,64,2800,INT8,Novel
4,80GB,,11505,11505,,8859,,0,0,64,2800,INT8 (70B),Novel
4,80GB,185,,,,,,0,0,64,2800,FP8,Summarization
4,80GB,,1617,1617,,1245,,0,0,64,2800,FP8 (70B),Summarization
4,80GB,287,,,,,,0,0,64,2800,FP16 (Base),Summarization
4,80GB,,2506,2506,,1930,,0,0,64,2800,FP16 (Base) (70B),Summarization
4,80GB,166,,,,,,0,0,64,2800,AWQ 4-bit,Summarization
4,80GB,,1455,1455,,1120,,0,0,64,2800,AWQ 4-bit (70B),Summarization
4,80GB,194,,,,,,0,0,64,2800,INT8,Summarization
4,80GB,,1698,1698,,1307,,0,0,64,2800,INT8 (70B),Summarization
4,80GB,265,,,,,,0,0,256,2800,FP8,Chat
4,80GB,,2316,2316,,1783,,0,0,256,2800,FP8 (70B),Chat
4,80GB,410,,,,,,0,0,256,2800,FP16 (Base),Chat
4,80GB,,3590,3590,,2764,,0,0,256,2800,FP16 (Base) (70B),Chat
4,80GB,238,,,,,,0,0,256,2800,AWQ 4-bit,Chat
4,80GB,,2085,2085,,1605,,0,0,256,2800,AWQ 4-bit (70B),Chat
4,80GB,278,,,,,,0,0,256,2800,INT8,Chat
4,80GB,,2432,2432,,1873,,0,0,256,2800,INT8 (70B),Chat
4,80GB,2172,,,,,,0,0,256,2800,FP8,Novel
4,80GB,,18993,18993,,14624,,0,0,256,2800,FP8 (70B),Novel
4,80GB,3366,,,,,,0,0,256,2800,FP16 (Base),Novel
4,80GB,,29439,29439,,22668,,0,0,256,2800,FP16 (Base) (70B),Novel
4,80GB,1954,,,,,,0,0,256,2800,AWQ 4-bit,Novel
4,80GB,,17094,17094,,13162,,0,0,256,2800,AWQ 4-bit (70B),Novel
4,80GB,2280,,,,,,0,0,256,2800,INT8,Novel
4,80GB,,19942,19942,,15356,,0,0,256,2800,INT8 (70B),Novel
4,80GB,320,,,,,,0,0,256,2800,FP8,Summarization
4,80GB,,2803,2803,,2158,,0,0,256,2800,FP8 (70B),Summarization
4,80GB,497,,,,,,0,0,256,2800,FP16 (Base),Summarization
4,80GB,,4344,4344,,3345,,0,0,256,2800,FP16 (Base) (70B),Summarization
4,80GB,288,,,,,,0,0,256,2800,AWQ 4-bit,Summarization
4,80GB,,2522,2522,,1942,,0,0,256,2800,AWQ 4-bit (70B),Summarization
4,80GB,336,,,,,,0,0,256,2800,INT8,Summarization
4,80GB,,2943,2943,,2266,,0,0,256,2800,INT8 (70B),Summarization
8,80GB,65,,,,,,0,0,1,5600,FP8,Chat
8,80GB,,566,566,,436,,0,0,1,5600,FP8 (70B),Chat
8,80GB,100,,,,,,0,0,1,5600,FP16 (Base),Chat
8,80GB,,877,877,,675,,0,0,1,5600,FP16 (Base) (70B),Chat
8,80GB,58,,,,,,0,0,1,5600,AWQ 4-bit,Chat
8,80GB,,509,509,,392,,0,0,1,5600,AWQ 4-bit (70B),Chat
8,80GB,68,,,,,,0,0,1,5600,INT8,Chat
8,80GB,,594,594,,457,,0,0,1,5600,INT8 (70B),Chat
8,80GB,530,,,,,,0,0,1,5600,FP8,Novel
8,80GB,,4638,4638,,3571,,0,0,1,5600,FP8 (70B),Novel
8,80GB,822,,,,,,0,0,1,5600,FP16 (Base),Novel
8,80GB,,7189,7189,,5536,,0,0,1,5600,FP16 (Base) (70B),Novel
8,80GB,477,,,,,,0,0,1,5600,AWQ 4-bit,Novel
8,80GB,,4174,4174,,3214,,0,0,1,5600,AWQ 4-bit (70B),Novel
8,80GB,557,,,,,,0,0,1,5600,INT8,Novel
8,80GB,,4870,4870,,3750,,0,0,1,5600,INT8 (70B),Novel
8,80GB,78,,,,,,0,0,1,5600,FP8,Summarization
8,80GB,,684,684,,527,,0,0,1,5600,FP8 (70B),Summarization
8,80GB,121,,,,,,0,0,1,5600,FP16 (Base),Summarization
8,80GB,,1061,1061,,817,,0,0,1,5600,FP16 (Base) (70B),Summarization
8,80GB,70,,,,,,0,0,1,5600,AWQ 4-bit,Summarization
8,80GB,,616,616,,474,,0,0,1,5600,AWQ 4-bit (70B),Summarization
8,80GB,82,,,,,,0,0,1,5600,INT8,Summarization
8,80GB,,719,719,,553,,0,0,1,5600,INT8 (70B),Summarization
8,80GB,70,,,,,,0,0,16,5600,FP8,Chat
8,80GB,,608,608,,468,,0,0,16,5600,FP8 (70B),Chat
8,80GB,108,,,,,,0,0,16,5600,FP16 (Base),Chat
8,80GB,,942,942,,726,,0,0,16,5600,FP16 (Base) (70B),Chat
8,80GB,63,,,,,,0,0,16,5600,AWQ 4-bit,Chat
8,80GB,,547,547,,421,,0,0,16,5600,AWQ 4-bit (70B),Chat
8,80GB,73,,,,,,0,0,16,5600,INT8,Chat
8,80GB,,638,638,,492,,0,0,16,5600,INT8 (70B),Chat
8,80GB,570,,,,,,0,0,16,5600,FP8,Novel
8,80GB,,4986,4986,,3839,,0,0,16,5600,FP8 (70B),Novel
8,80GB,884,,,,,,0,0,16,5600,FP16 (Base),Novel
8,80GB,,7728,7728,,5951,,0,0,16,5600,FP16 (Base) (70B),Novel
8,80GB,513,,,,,,0,0,16,5600,AWQ 4-bit,Novel
8,80GB,,4487,4487,,3455,,0,0,16,5600,AWQ 4-bit (70B),Novel
8,80GB,599,,,,,,0,0,16,5600,INT8,Novel
8,80GB,,5235,5235,,4031,,0,0,16,5600,INT8 (70B),Novel
8,80GB,84,,,,,,0,0,16,5600,FP8,Summarization
8,80GB,,736,736,,567,,0,0,16,5600,FP8 (70B),Summarization
8,80GB,130,,,,,,0,0,16,5600,FP16 (Base),Summarization
8,80GB,,1140,1140,,878,,0,0,16,5600,FP16 (Base) (70B),Summarization
8,80GB,76,,,,,,0,0,16,5600,AWQ 4-bit,Summarization
8,80GB,,662,662,,510,,0,0,16,5600,AWQ 4-bit (70B),Summarization
8,80GB,88,,,,,,0,0,16,5600,INT8,Summarization
8,80GB,,773,773,,595,,0,0,16,5600,INT8 (70B),Summarization
8,80GB,73,,,,,,0,0,64,5600,FP8,Chat
8,80GB,,636,636,,490,,0,0,64,5600,FP8 (70B),Chat
8,80GB,113,,,,,,0,0,64,5600,FP16 (Base),Chat
8,80GB,,986,986,,759,,0,0,64,5600,FP16 (Base) (70B),Chat
8,80GB,65,,,,,,0,0,64,5600,AWQ 4-bit,Chat
8,80GB,,573,573,,441,,0,0,64,5600,AWQ 4-bit (70B),Chat
8,80GB,76,,,,,,0,0,64,5600,INT8,Chat
8,80GB,,668,668,,514,,0,0,64,5600,INT8 (70B),Chat
8,80GB,597,,,,,,0,0,64,5600,FP8,Novel
8,80GB,,5218,5218,,4018,,0,0,64,5600,FP8 (70B),Novel
8,80GB,925,,,,,,0,0,64,5600,FP16 (Base),Novel
8,80GB,,8088,8088,,6227,,0,0,64,5600,FP16 (Base) (70B),Novel
8,80GB,537,,,,,,0,0,64,5600,AWQ 4-bit,Novel
8,80GB,,4696,4696,,3616,,0,0,64,5600,AWQ 4-bit (70B),Novel
8,80GB,626,,,,,,0,0,64,5600,INT8,Novel
8,80GB,,5479,5479,,4219,,0,0,64,5600,INT8 (70B),Novel
8,80GB,88,,,,,,0,0,64,5600,FP8,Summarization
8,80GB,,770,770,,593,,0,0,64,5600,FP8 (70B),Summarization
8,80GB,136,,,,,,0,0,64,5600,FP16 (Base),Summarization
8,80GB,,1193,1193,,919,,0,0,64,5600,FP16 (Base) (70B),Summarization
8,80GB,79,,,,,,0,0,64,5600,AWQ 4-bit,Summarization
8,80GB,,693,693,,534,,0,0,64,5600,AWQ 4-bit (70B),Summarization
8,80GB,92,,,,,,0,0,64,5600,INT8,Summarization
8,80GB,,808,808,,622,,0,0,64,5600,INT8 (70B),Summarization
8,80GB,126,,,,,,0,0,256,5600,FP8,Chat
8,80GB,,1103,1103,,849,,0,0,256,5600,FP8 (70B),Chat
8,80GB,195,,,,,,0,0,256,5600,FP16 (Base),Chat
8,80GB,,1710,1710,,1316,,0,0,256,5600,FP16 (Base) (70B),Chat
8,80GB,113,,,,,,0,0,256,5600,AWQ 4-bit,Chat
8,80GB,,993,993,,764,,0,0,256,5600,AWQ 4-bit (70B),Chat
8,80GB,132,,,,,,0,0,256,5600,INT8,Chat
8,80GB,,1158,1158,,892,,0,0,256,5600,INT8 (70B),Chat
8,80GB,1034,,,,,,0,0,256,5600,FP8,Novel
8,80GB,,9044,9044,,6964,,0,0,256,5600,FP8 (70B),Novel
8,80GB,1603,,,,,,0,0,256,5600,FP16 (Base),Novel
8,80GB,,14018,14018,,10794,,0,0,256,5600,FP16 (Base) (70B),Novel
8,80GB,931,,,,,,0,0,256,5600,AWQ 4-bit,Novel
