num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
1,80GB,,32152,32152,,26043,,0,0,256,400,AWQ 4-bit (70B),Summarization
1,80GB,5998,,,,,,0,0,256,400,FP16 (Base),Summarization
1,80GB,,52459,52459,,42492,,0,0,256,400,FP16 (Base) (70B),Summarization
1,80GB,3676,,,,,,0,0,256,400,GPTQ 4-bit,Summarization
1,80GB,,32152,32152,,26043,,0,0,256,400,GPTQ 4-bit (70B),Summarization
1,80GB,4450,,,,,,0,0,256,400,GPTQ 8-bit,Summarization
1,80GB,,38921,38921,,31526,,0,0,256,400,GPTQ 8-bit (70B),Summarization
2,80GB,857,,,,,,0,0,1,800,AWQ 4-bit,Chat
2,80GB,,7495,7495,,6071,,0,0,1,800,AWQ 4-bit (70B),Chat
2,80GB,1398,,,,,,0,0,1,800,FP16 (Base),Chat
2,80GB,,12228,12228,,9905,,0,0,1,800,FP16 (Base) (70B),Chat
2,80GB,857,,,,,,0,0,1,800,GPTQ 4-bit,Chat
2,80GB,,7495,7495,,6071,,0,0,1,800,GPTQ 4-bit (70B),Chat
2,80GB,1037,,,,,,0,0,1,800,GPTQ 8-bit,Chat
2,80GB,,9073,9073,,7349,,0,0,1,800,GPTQ 8-bit (70B),Chat
2,80GB,7027,,,,,,0,0,1,800,AWQ 4-bit,Novel
2,80GB,,61457,61457,,49780,,0,0,1,800,AWQ 4-bit (70B),Novel
2,80GB,11464,,,,,,0,0,1,800,FP16 (Base),Novel
2,80GB,,100272,100272,,81220,,0,0,1,800,FP16 (Base) (70B),Novel
2,80GB,7027,,,,,,0,0,1,800,GPTQ 4-bit,Novel
2,80GB,,61457,61457,,49780,,0,0,1,800,GPTQ 4-bit (70B),Novel
2,80GB,8506,,,,,,0,0,1,800,GPTQ 8-bit,Novel
2,80GB,,74395,74395,,60260,,0,0,1,800,GPTQ 8-bit (70B),Novel
2,80GB,1037,,,,,,0,0,1,800,AWQ 4-bit,Summarization
2,80GB,,9069,9069,,7346,,0,0,1,800,AWQ 4-bit (70B),Summarization
2,80GB,1692,,,,,,0,0,1,800,FP16 (Base),Summarization
2,80GB,,14796,14796,,11985,,0,0,1,800,FP16 (Base) (70B),Summarization
2,80GB,1037,,,,,,0,0,1,800,GPTQ 4-bit,Summarization
2,80GB,,9069,9069,,7346,,0,0,1,800,GPTQ 4-bit (70B),Summarization
2,80GB,1255,,,,,,0,0,1,800,GPTQ 8-bit,Summarization
2,80GB,,10978,10978,,8892,,0,0,1,800,GPTQ 8-bit (70B),Summarization
2,80GB,921,,,,,,0,0,16,800,AWQ 4-bit,Chat
2,80GB,,8057,8057,,6526,,0,0,16,800,AWQ 4-bit (70B),Chat
2,80GB,1503,,,,,,0,0,16,800,FP16 (Base),Chat
2,80GB,,13145,13145,,10648,,0,0,16,800,FP16 (Base) (70B),Chat
2,80GB,921,,,,,,0,0,16,800,GPTQ 4-bit,Chat
2,80GB,,8057,8057,,6526,,0,0,16,800,GPTQ 4-bit (70B),Chat
2,80GB,1115,,,,,,0,0,16,800,GPTQ 8-bit,Chat
2,80GB,,9753,9753,,7900,,0,0,16,800,GPTQ 8-bit (70B),Chat
2,80GB,7554,,,,,,0,0,16,800,AWQ 4-bit,Novel
2,80GB,,66066,66066,,53514,,0,0,16,800,AWQ 4-bit (70B),Novel
2,80GB,12324,,,,,,0,0,16,800,FP16 (Base),Novel
2,80GB,,107792,107792,,87312,,0,0,16,800,FP16 (Base) (70B),Novel
2,80GB,7554,,,,,,0,0,16,800,GPTQ 4-bit,Novel
2,80GB,,66066,66066,,53514,,0,0,16,800,GPTQ 4-bit (70B),Novel
2,80GB,9144,,,,,,0,0,16,800,GPTQ 8-bit,Novel
2,80GB,,79975,79975,,64780,,0,0,16,800,GPTQ 8-bit (70B),Novel
2,80GB,1115,,,,,,0,0,16,800,AWQ 4-bit,Summarization
2,80GB,,9749,9749,,7897,,0,0,16,800,AWQ 4-bit (70B),Summarization
2,80GB,1819,,,,,,0,0,16,800,FP16 (Base),Summarization
2,80GB,,15906,15906,,12884,,0,0,16,800,FP16 (Base) (70B),Summarization
2,80GB,1115,,,,,,0,0,16,800,GPTQ 4-bit,Summarization
2,80GB,,9749,9749,,7897,,0,0,16,800,GPTQ 4-bit (70B),Summarization
2,80GB,1349,,,,,,0,0,16,800,GPTQ 8-bit,Summarization
2,80GB,,11801,11801,,9559,,0,0,16,800,GPTQ 8-bit (70B),Summarization
2,80GB,964,,,,,,0,0,64,800,AWQ 4-bit,Chat
2,80GB,,8432,8432,,6830,,0,0,64,800,AWQ 4-bit (70B),Chat
2,80GB,1573,,,,,,0,0,64,800,FP16 (Base),Chat
2,80GB,,13757,13757,,11143,,0,0,64,800,FP16 (Base) (70B),Chat
2,80GB,964,,,,,,0,0,64,800,GPTQ 4-bit,Chat
2,80GB,,8432,8432,,6830,,0,0,64,800,GPTQ 4-bit (70B),Chat
2,80GB,1167,,,,,,0,0,64,800,GPTQ 8-bit,Chat
2,80GB,,10207,10207,,8267,,0,0,64,800,GPTQ 8-bit (70B),Chat
2,80GB,7905,,,,,,0,0,64,800,AWQ 4-bit,Novel
2,80GB,,69139,69139,,56003,,0,0,64,800,AWQ 4-bit (70B),Novel
2,80GB,12897,,,,,,0,0,64,800,FP16 (Base),Novel
2,80GB,,112806,112806,,91373,,0,0,64,800,FP16 (Base) (70B),Novel
2,80GB,7905,,,,,,0,0,64,800,GPTQ 4-bit,Novel
2,80GB,,69139,69139,,56003,,0,0,64,800,GPTQ 4-bit (70B),Novel
2,80GB,9569,,,,,,0,0,64,800,GPTQ 8-bit,Novel
2,80GB,,83695,83695,,67793,,0,0,64,800,GPTQ 8-bit (70B),Novel
2,80GB,1166,,,,,,0,0,64,800,AWQ 4-bit,Summarization
2,80GB,,10202,10202,,8264,,0,0,64,800,AWQ 4-bit (70B),Summarization
2,80GB,1903,,,,,,0,0,64,800,FP16 (Base),Summarization
2,80GB,,16646,16646,,13483,,0,0,64,800,FP16 (Base) (70B),Summarization
2,80GB,1166,,,,,,0,0,64,800,GPTQ 4-bit,Summarization
2,80GB,,10202,10202,,8264,,0,0,64,800,GPTQ 4-bit (70B),Summarization
2,80GB,1412,,,,,,0,0,64,800,GPTQ 8-bit,Summarization
2,80GB,,12350,12350,,10004,,0,0,64,800,GPTQ 8-bit (70B),Summarization
2,80GB,1671,,,,,,0,0,256,800,AWQ 4-bit,Chat
2,80GB,,14615,14615,,11838,,0,0,256,800,AWQ 4-bit (70B),Chat
2,80GB,2726,,,,,,0,0,256,800,FP16 (Base),Chat
2,80GB,,23845,23845,,19315,,0,0,256,800,FP16 (Base) (70B),Chat
2,80GB,1671,,,,,,0,0,256,800,GPTQ 4-bit,Chat
2,80GB,,14615,14615,,11838,,0,0,256,800,GPTQ 4-bit (70B),Chat
2,80GB,2023,,,,,,0,0,256,800,GPTQ 8-bit,Chat
2,80GB,,17692,17692,,14330,,0,0,256,800,GPTQ 8-bit (70B),Chat
2,80GB,13702,,,,,,0,0,256,800,AWQ 4-bit,Novel
2,80GB,,119841,119841,,97071,,0,0,256,800,AWQ 4-bit (70B),Novel
2,80GB,22356,,,,,,0,0,256,800,FP16 (Base),Novel
2,80GB,,195530,195530,,158379,,0,0,256,800,FP16 (Base) (70B),Novel
2,80GB,13702,,,,,,0,0,256,800,GPTQ 4-bit,Novel
2,80GB,,119841,119841,,97071,,0,0,256,800,GPTQ 4-bit (70B),Novel
2,80GB,16586,,,,,,0,0,256,800,GPTQ 8-bit,Novel
2,80GB,,145071,145071,,117507,,0,0,256,800,GPTQ 8-bit (70B),Novel
2,80GB,2022,,,,,,0,0,256,800,AWQ 4-bit,Summarization
2,80GB,,17684,17684,,14324,,0,0,256,800,AWQ 4-bit (70B),Summarization
2,80GB,3299,,,,,,0,0,256,800,FP16 (Base),Summarization
2,80GB,,28853,28853,,23371,,0,0,256,800,FP16 (Base) (70B),Summarization
2,80GB,2022,,,,,,0,0,256,800,GPTQ 4-bit,Summarization
2,80GB,,17684,17684,,14324,,0,0,256,800,GPTQ 4-bit (70B),Summarization
2,80GB,2448,,,,,,0,0,256,800,GPTQ 8-bit,Summarization
2,80GB,,21407,21407,,17339,,0,0,256,800,GPTQ 8-bit (70B),Summarization
4,80GB,409,,,,,,0,0,1,1600,AWQ 4-bit,Chat
4,80GB,,3577,3577,,2897,,0,0,1,1600,AWQ 4-bit (70B),Chat
4,80GB,667,,,,,,0,0,1,1600,FP16 (Base),Chat
4,80GB,,5836,5836,,4727,,0,0,1,1600,FP16 (Base) (70B),Chat
4,80GB,409,,,,,,0,0,1,1600,GPTQ 4-bit,Chat
4,80GB,,3577,3577,,2897,,0,0,1,1600,GPTQ 4-bit (70B),Chat
4,80GB,495,,,,,,0,0,1,1600,GPTQ 8-bit,Chat
4,80GB,,4330,4330,,3507,,0,0,1,1600,GPTQ 8-bit (70B),Chat
4,80GB,3354,,,,,,0,0,1,1600,AWQ 4-bit,Novel
4,80GB,,29332,29332,,23759,,0,0,1,1600,AWQ 4-bit (70B),Novel
4,80GB,5472,,,,,,0,0,1,1600,FP16 (Base),Novel
4,80GB,,47857,47857,,38764,,0,0,1,1600,FP16 (Base) (70B),Novel
4,80GB,3354,,,,,,0,0,1,1600,GPTQ 4-bit,Novel
4,80GB,,29332,29332,,23759,,0,0,1,1600,GPTQ 4-bit (70B),Novel
4,80GB,4060,,,,,,0,0,1,1600,GPTQ 8-bit,Novel
4,80GB,,35507,35507,,28760,,0,0,1,1600,GPTQ 8-bit (70B),Novel
4,80GB,495,,,,,,0,0,1,1600,AWQ 4-bit,Summarization
4,80GB,,4328,4328,,3506,,0,0,1,1600,AWQ 4-bit (70B),Summarization
4,80GB,807,,,,,,0,0,1,1600,FP16 (Base),Summarization
4,80GB,,7062,7062,,5720,,0,0,1,1600,FP16 (Base) (70B),Summarization
4,80GB,495,,,,,,0,0,1,1600,GPTQ 4-bit,Summarization
4,80GB,,4328,4328,,3506,,0,0,1,1600,GPTQ 4-bit (70B),Summarization
4,80GB,599,,,,,,0,0,1,1600,GPTQ 8-bit,Summarization
4,80GB,,5239,5239,,4244,,0,0,1,1600,GPTQ 8-bit (70B),Summarization
4,80GB,440,,,,,,0,0,16,1600,AWQ 4-bit,Chat
4,80GB,,3845,3845,,3115,,0,0,16,1600,AWQ 4-bit (70B),Chat
4,80GB,717,,,,,,0,0,16,1600,FP16 (Base),Chat
4,80GB,,6274,6274,,5082,,0,0,16,1600,FP16 (Base) (70B),Chat
4,80GB,440,,,,,,0,0,16,1600,GPTQ 4-bit,Chat
4,80GB,,3845,3845,,3115,,0,0,16,1600,GPTQ 4-bit (70B),Chat
4,80GB,532,,,,,,0,0,16,1600,GPTQ 8-bit,Chat
4,80GB,,4655,4655,,3770,,0,0,16,1600,GPTQ 8-bit (70B),Chat
4,80GB,3605,,,,,,0,0,16,1600,AWQ 4-bit,Novel
4,80GB,,31532,31532,,25541,,0,0,16,1600,AWQ 4-bit (70B),Novel
4,80GB,5882,,,,,,0,0,16,1600,FP16 (Base),Novel
4,80GB,,51446,51446,,41671,,0,0,16,1600,FP16 (Base) (70B),Novel
4,80GB,3605,,,,,,0,0,16,1600,GPTQ 4-bit,Novel
4,80GB,,31532,31532,,25541,,0,0,16,1600,GPTQ 4-bit (70B),Novel
4,80GB,4364,,,,,,0,0,16,1600,GPTQ 8-bit,Novel
4,80GB,,38170,38170,,30918,,0,0,16,1600,GPTQ 8-bit (70B),Novel
4,80GB,532,,,,,,0,0,16,1600,AWQ 4-bit,Summarization
4,80GB,,4653,4653,,3769,,0,0,16,1600,AWQ 4-bit (70B),Summarization
4,80GB,868,,,,,,0,0,16,1600,FP16 (Base),Summarization
4,80GB,,7591,7591,,6149,,0,0,16,1600,FP16 (Base) (70B),Summarization
4,80GB,532,,,,,,0,0,16,1600,GPTQ 4-bit,Summarization
4,80GB,,4653,4653,,3769,,0,0,16,1600,GPTQ 4-bit (70B),Summarization
4,80GB,644,,,,,,0,0,16,1600,GPTQ 8-bit,Summarization
4,80GB,,5632,5632,,4562,,0,0,16,1600,GPTQ 8-bit (70B),Summarization
4,80GB,460,,,,,,0,0,64,1600,AWQ 4-bit,Chat
4,80GB,,4024,4024,,3260,,0,0,64,1600,AWQ 4-bit (70B),Chat
4,80GB,751,,,,,,0,0,64,1600,FP16 (Base),Chat
4,80GB,,6566,6566,,5318,,0,0,64,1600,FP16 (Base) (70B),Chat
4,80GB,460,,,,,,0,0,64,1600,GPTQ 4-bit,Chat
4,80GB,,4024,4024,,3260,,0,0,64,1600,GPTQ 4-bit (70B),Chat
4,80GB,557,,,,,,0,0,64,1600,GPTQ 8-bit,Chat
4,80GB,,4871,4871,,3946,,0,0,64,1600,GPTQ 8-bit (70B),Chat
4,80GB,3773,,,,,,0,0,64,1600,AWQ 4-bit,Novel
4,80GB,,32998,32998,,26728,,0,0,64,1600,AWQ 4-bit (70B),Novel
4,80GB,6156,,,,,,0,0,64,1600,FP16 (Base),Novel
4,80GB,,53839,53839,,43610,,0,0,64,1600,FP16 (Base) (70B),Novel
4,80GB,3773,,,,,,0,0,64,1600,GPTQ 4-bit,Novel
4,80GB,,32998,32998,,26728,,0,0,64,1600,GPTQ 4-bit (70B),Novel
4,80GB,4567,,,,,,0,0,64,1600,GPTQ 8-bit,Novel
4,80GB,,39945,39945,,32356,,0,0,64,1600,GPTQ 8-bit (70B),Novel
4,80GB,557,,,,,,0,0,64,1600,AWQ 4-bit,Summarization
4,80GB,,4869,4869,,3944,,0,0,64,1600,AWQ 4-bit (70B),Summarization
4,80GB,908,,,,,,0,0,64,1600,FP16 (Base),Summarization
4,80GB,,7945,7945,,6435,,0,0,64,1600,FP16 (Base) (70B),Summarization
4,80GB,557,,,,,,0,0,64,1600,GPTQ 4-bit,Summarization
4,80GB,,4869,4869,,3944,,0,0,64,1600,GPTQ 4-bit (70B),Summarization
4,80GB,674,,,,,,0,0,64,1600,GPTQ 8-bit,Summarization
4,80GB,,5894,5894,,4774,,0,0,64,1600,GPTQ 8-bit (70B),Summarization
4,80GB,798,,,,,,0,0,256,1600,AWQ 4-bit,Chat
4,80GB,,6975,6975,,5650,,0,0,256,1600,AWQ 4-bit (70B),Chat
4,80GB,1301,,,,,,0,0,256,1600,FP16 (Base),Chat
4,80GB,,11381,11381,,9218,,0,0,256,1600,FP16 (Base) (70B),Chat
4,80GB,798,,,,,,0,0,256,1600,GPTQ 4-bit,Chat
4,80GB,,6975,6975,,5650,,0,0,256,1600,GPTQ 4-bit (70B),Chat
4,80GB,965,,,,,,0,0,256,1600,GPTQ 8-bit,Chat
4,80GB,,8444,8444,,6839,,0,0,256,1600,GPTQ 8-bit (70B),Chat
4,80GB,6540,,,,,,0,0,256,1600,AWQ 4-bit,Novel
4,80GB,,57197,57197,,46329,,0,0,256,1600,AWQ 4-bit (70B),Novel
4,80GB,10670,,,,,,0,0,256,1600,FP16 (Base),Novel
4,80GB,,93321,93321,,75590,,0,0,256,1600,FP16 (Base) (70B),Novel
4,80GB,6540,,,,,,0,0,256,1600,GPTQ 4-bit,Novel
4,80GB,,57197,57197,,46329,,0,0,256,1600,GPTQ 4-bit (70B),Novel
4,80GB,7916,,,,,,0,0,256,1600,GPTQ 8-bit,Novel
4,80GB,,69238,69238,,56083,,0,0,256,1600,GPTQ 8-bit (70B),Novel
4,80GB,965,,,,,,0,0,256,1600,AWQ 4-bit,Summarization
4,80GB,,8440,8440,,6836,,0,0,256,1600,AWQ 4-bit (70B),Summarization
4,80GB,1574,,,,,,0,0,256,1600,FP16 (Base),Summarization
4,80GB,,13771,13771,,11154,,0,0,256,1600,FP16 (Base) (70B),Summarization
4,80GB,965,,,,,,0,0,256,1600,GPTQ 4-bit,Summarization
4,80GB,,8440,8440,,6836,,0,0,256,1600,GPTQ 4-bit (70B),Summarization
4,80GB,1168,,,,,,0,0,256,1600,GPTQ 8-bit,Summarization
4,80GB,,10217,10217,,8276,,0,0,256,1600,GPTQ 8-bit (70B),Summarization
8,80GB,195,,,,,,0,0,1,3200,AWQ 4-bit,Chat
8,80GB,,1703,1703,,1380,,0,0,1,3200,AWQ 4-bit (70B),Chat
8,80GB,318,,,,,,0,0,1,3200,FP16 (Base),Chat
8,80GB,,2779,2779,,2251,,0,0,1,3200,FP16 (Base) (70B),Chat
8,80GB,195,,,,,,0,0,1,3200,GPTQ 4-bit,Chat
8,80GB,,1703,1703,,1380,,0,0,1,3200,GPTQ 4-bit (70B),Chat
8,80GB,236,,,,,,0,0,1,3200,GPTQ 8-bit,Chat
8,80GB,,2062,2062,,1670,,0,0,1,3200,GPTQ 8-bit (70B),Chat
8,80GB,1597,,,,,,0,0,1,3200,AWQ 4-bit,Novel
8,80GB,,13967,13967,,11314,,0,0,1,3200,AWQ 4-bit (70B),Novel
8,80GB,2606,,,,,,0,0,1,3200,FP16 (Base),Novel
8,80GB,,22789,22789,,18459,,0,0,1,3200,FP16 (Base) (70B),Novel
8,80GB,1597,,,,,,0,0,1,3200,GPTQ 4-bit,Novel
8,80GB,,13967,13967,,11314,,0,0,1,3200,GPTQ 4-bit (70B),Novel
8,80GB,1933,,,,,,0,0,1,3200,GPTQ 8-bit,Novel
8,80GB,,16908,16908,,13695,,0,0,1,3200,GPTQ 8-bit (70B),Novel
8,80GB,236,,,,,,0,0,1,3200,AWQ 4-bit,Summarization
8,80GB,,2061,2061,,1669,,0,0,1,3200,AWQ 4-bit (70B),Summarization
8,80GB,384,,,,,,0,0,1,3200,FP16 (Base),Summarization
8,80GB,,3363,3363,,2724,,0,0,1,3200,FP16 (Base) (70B),Summarization
8,80GB,236,,,,,,0,0,1,3200,GPTQ 4-bit,Summarization
8,80GB,,2061,2061,,1669,,0,0,1,3200,GPTQ 4-bit (70B),Summarization
8,80GB,285,,,,,,0,0,1,3200,GPTQ 8-bit,Summarization
8,80GB,,2495,2495,,2021,,0,0,1,3200,GPTQ 8-bit (70B),Summarization
8,80GB,209,,,,,,0,0,16,3200,AWQ 4-bit,Chat
8,80GB,,1831,1831,,1483,,0,0,16,3200,AWQ 4-bit (70B),Chat
8,80GB,342,,,,,,0,0,16,3200,FP16 (Base),Chat
8,80GB,,2988,2988,,2420,,0,0,16,3200,FP16 (Base) (70B),Chat
8,80GB,209,,,,,,0,0,16,3200,GPTQ 4-bit,Chat
8,80GB,,1831,1831,,1483,,0,0,16,3200,GPTQ 4-bit (70B),Chat
8,80GB,253,,,,,,0,0,16,3200,GPTQ 8-bit,Chat
8,80GB,,2217,2217,,1795,,0,0,16,3200,GPTQ 8-bit (70B),Chat
8,80GB,1717,,,,,,0,0,16,3200,AWQ 4-bit,Novel
8,80GB,,15015,15015,,12162,,0,0,16,3200,AWQ 4-bit (70B),Novel
8,80GB,2801,,,,,,0,0,16,3200,FP16 (Base),Novel
8,80GB,,24498,24498,,19844,,0,0,16,3200,FP16 (Base) (70B),Novel
8,80GB,1717,,,,,,0,0,16,3200,GPTQ 4-bit,Novel
8,80GB,,15015,15015,,12162,,0,0,16,3200,GPTQ 4-bit (70B),Novel
8,80GB,2078,,,,,,0,0,16,3200,GPTQ 8-bit,Novel
8,80GB,,18176,18176,,14723,,0,0,16,3200,GPTQ 8-bit (70B),Novel
8,80GB,253,,,,,,0,0,16,3200,AWQ 4-bit,Summarization
8,80GB,,2216,2216,,1795,,0,0,16,3200,AWQ 4-bit (70B),Summarization
8,80GB,413,,,,,,0,0,16,3200,FP16 (Base),Summarization
8,80GB,,3615,3615,,2928,,0,0,16,3200,FP16 (Base) (70B),Summarization
8,80GB,253,,,,,,0,0,16,3200,GPTQ 4-bit,Summarization
8,80GB,,2216,2216,,1795,,0,0,16,3200,GPTQ 4-bit (70B),Summarization
8,80GB,307,,,,,,0,0,16,3200,GPTQ 8-bit,Summarization
8,80GB,,2682,2682,,2172,,0,0,16,3200,GPTQ 8-bit (70B),Summarization
8,80GB,219,,,,,,0,0,64,3200,AWQ 4-bit,Chat
8,80GB,,1916,1916,,1552,,0,0,64,3200,AWQ 4-bit (70B),Chat
8,80GB,357,,,,,,0,0,64,3200,FP16 (Base),Chat
8,80GB,,3127,3127,,2533,,0,0,64,3200,FP16 (Base) (70B),Chat
8,80GB,219,,,,,,0,0,64,3200,GPTQ 4-bit,Chat
8,80GB,,1916,1916,,1552,,0,0,64,3200,GPTQ 4-bit (70B),Chat
